iter	RMSE
4773	5536.582898
4774	5536.357618
4775	5535.884074
4776	5535.673456
4777	5535.286237
4778	5535.080025
4779	5534.913455
4780	5534.583144
4781	5534.225443
4782	5533.958608
4783	5533.333514
4784	5533.22386
4785	5533.10659
4786	5532.824263
4787	5532.602443
4788	5532.376232
4789	5532.096468
4790	5531.949601
4791	5531.678882
4792	5531.306287
4793	5531.11325
4794	5530.881315
4795	5530.711886
4796	5530.503599
4797	5530.404144
4798	5530.218347
4799	5530.098478
4800	5529.87652
4801	5529.643463
4802	5529.266406
4803	5529.012173
4804	5528.684485
4805	5528.271099
4806	5528.097748
4807	5527.989242
4808	5527.63274
4809	5527.472853
4810	5527.362505
4811	5526.833091
4812	5526.473845
4813	5526.215732
4814	5526.009148
4815	5525.853317
4816	5525.511592
4817	5524.710321
4818	5524.418374
4819	5524.272091
4820	5523.978919
4821	5523.617316
4822	5523.151618
4823	5522.879292
4824	5522.556639
4825	5521.787977
4826	5521.4288
4827	5521.196534
4828	5520.944107
4829	5520.724204
4830	5520.34336
4831	5519.852995
4832	5519.443526
4833	5519.224029
4834	5519.110254
4835	5518.937297
4836	5518.72642
4837	5518.516115
4838	5518.320433
4839	5517.962705
4840	5517.92965
4841	5517.679032
4842	5517.39475
4843	5517.190918
4844	5516.950397
4845	5516.550054
4846	5516.382967
4847	5515.902972
4848	5515.713906
4849	5515.140647
4850	5514.857826
4851	5514.503771
4852	5514.187451
4853	5513.719769
4854	5513.321506
4855	5513.084689
4856	5512.665679
4857	5512.538617
4858	5512.45061
4859	5512.146602
4860	5511.898685
4861	5511.680649
4862	5511.299791
4863	5510.965103
4864	5510.578405
4865	5510.324328
4866	5510.058426
4867	5509.938427
4868	5509.665524
4869	5509.498966
4870	5509.319463
4871	5508.989791
4872	5508.679005
4873	5508.500178
4874	5508.292126
4875	5508.155831
4876	5507.967633
4877	5507.751459
4878	5507.157156
4879	5506.624285
4880	5506.209659
4881	5506.11237
4882	5505.808686
4883	5505.599283
4884	5505.526724
4885	5505.239732
4886	5504.956952
4887	5504.664187
4888	5504.489115
4889	5504.163503
4890	5503.603138
4891	5503.474671
4892	5503.266514
4893	5503.063312
4894	5502.733948
4895	5502.526437
4896	5501.891586
4897	5501.573545
4898	5501.388965
4899	5501.148014
4900	5500.94967
4901	5500.676112
4902	5500.516338
4903	5500.344732
4904	5500.241373
4905	5500.133212
4906	5499.913658
4907	5499.603627
4908	5499.134836
4909	5498.699817
4910	5498.588957
4911	5498.27221
4912	5497.996948
4913	5495.851107
4914	5495.409628
4915	5495.210382
4916	5494.759049
4917	5494.509034
4918	5493.284693
4919	5493.186568
4920	5492.651612
4921	5492.498114
4922	5492.185902
4923	5491.851269
4924	5491.712894
4925	5491.627113
4926	5491.378888
4927	5491.12387
4928	5490.964149
4929	5490.728053
4930	5490.417229
4931	5490.126803
4932	5489.910156
4933	5489.570352
4934	5489.474909
4935	5489.285507
4936	5488.958031
4937	5488.706133
4938	5488.558319
4939	5488.342541
4940	5488.17968
4941	5487.998588
4942	5487.798475
4943	5487.581913
4944	5487.335176
4945	5486.963072
4946	5486.595069
4947	5486.255636
4948	5485.085119
4949	5484.820106
4950	5484.419443
4951	5484.244843
4952	5484.109382
4953	5483.883521
4954	5483.714401
4955	5483.304477
4956	5482.851876
4957	5482.604215
4958	5482.275507
4959	5481.945113
4960	5481.742543
4961	5481.579
4962	5481.220152
4963	5481.089602
4964	5480.885103
4965	5480.588826
4966	5480.430621
4967	5480.196351
4968	5480.013934
4969	5479.727923
4970	5479.58145
4971	5479.201952
4972	5479.040425
4973	5478.789544
4974	5478.662132
4975	5478.247153
4976	5478.073509
4977	5477.884185
4978	5477.636479
4979	5477.28782
4980	5476.929814
4981	5476.619632
4982	5476.468898
4983	5476.438691
4984	5476.411553
4985	5476.304027
4986	5476.012249
4987	5475.98587
4988	5475.592173
4989	5475.381466
4990	5475.119306
4991	5475.053491
4992	5474.899665
4993	5474.600093
4994	5474.193402
4995	5473.890522
4996	5473.707922
4997	5473.606771
4998	5473.211072
4999	5473.08718
